0.0060008173	0.054623738	-0.22529778	-0.11122196	0.015309106	0.11553452	-0.06497703	-0.027808351	-0.014826123	-0.046984002	-0.108413845	0.06941431	-0.049282268	0.11262495	0.051627487	0.004070327
-0.027118158	0.06744981	-0.18675451	-0.20242755	-0.009120317	0.11433295	-0.037836727	-0.14023879	-0.04614053	-0.0061973645	-0.1102598	0.078363374	-0.015422358	0.022702295	-0.010446434	0.0029958957
-0.20768611	-0.1869726	-0.39217985	-0.23579392	0.2193577	-0.11887203	0.26168814	-0.22253238	-0.19178052	0.3126549	-0.38409865	0.34540743	0.2579589	-0.23646954	0.2778341	-0.2179663
-0.045300715	-0.0006910323	-0.18205959	-0.02690045	0.028386204	0.03249657	-0.047425274	0.005649201	-0.094738215	-0.015998315	-0.2171001	0.061208203	0.042475794	-0.009171084	0.057074267	-0.04137079
0.046991497	0.12687515	-0.09480744	-0.1019982	-0.04605831	0.17582907	-0.084345415	-0.06932036	0.04791367	-0.05649275	-0.053070504	-0.05256781	-0.13399228	0.17063616	-0.044038862	0.026039531
0.054538887	0.026974546	-0.12867258	-0.18686748	-0.0018555566	0.09716137	-0.09203176	-0.1488004	0.03438706	-0.021172293	-0.116636604	-0.02238093	-0.03601104	0.026919145	-0.03795054	-0.024607012
-0.19417475	-0.16949037	-0.29516143	-0.12098676	0.12637076	-0.056506835	0.18832861	-0.21241803	-0.10647068	0.1383911	-0.2526846	0.21440503	0.1331002	-0.18802418	0.19280086	-0.1654979
0.111565284	0.1332687	-0.10485829	-0.030637337	-0.053395715	0.03788071	-0.11786671	0.0017801411	0.051139068	-0.07168969	-0.03372628	-0.052098274	-0.050139923	0.07155518	-0.07121809	0.068436354
0.011616384	0.0797056	-0.08623575	-0.22034603	-0.036620766	0.09033692	-0.039988752	-0.22789225	0.046946373	-0.015443756	-0.08537553	0.008439713	-0.066066295	0.033713594	-0.03966235	-0.027668718
0.0777505	0.1269961	-0.030559147	-0.14847602	-0.0634457	0.12799302	-0.13325295	-0.1837673	0.03845907	-0.086207755	0.027529454	-0.040887672	-0.15096727	0.1148968	-0.060864035	0.10898674
0.00023719648	0.07070582	-0.1226296	0.029679677	-0.021417994	0.05562253	-0.082170054	0.021035716	-0.017788457	0.0041714506	-0.050913885	-0.046994798	-0.021271879	0.061664667	-0.012773305	0.042766694
-0.093611464	-0.054542616	-0.1806769	-0.023282439	0.08543201	-0.022416646	0.07812993	0.07394134	-0.13810718	0.03353173	-0.14446038	0.07835061	0.09395209	-0.10146162	0.11832233	-0.084682636
0.020794583	0.083843894	-0.15685849	-0.07628909	-0.046458356	0.094920315	-0.01816062	-0.069966	-0.013082655	-0.06008332	-0.0784805	0.08219281	-0.0362723	0.0725218	0.034682877	-0.051281046
0.8752213	0.9411615	0.68657464	-0.37604973	-0.8158329	0.74490374	-0.9588174	-0.56106997	0.7985196	-0.86376125	0.7854736	-0.94589007	-0.870602	0.9730866	-0.85653853	0.7661068
0.03807199	0.07229187	-0.05726992	-0.09524618	0.02644677	0.07143839	-0.044166174	-0.0755268	0.034225374	-0.051285725	-0.07236704	-0.033895537	-0.002728886	0.055438455	0.019016838	0.016678786
0.05855601	0.08334485	-0.12960197	-0.059496175	-0.032664742	0.13246293	-0.08716336	0.011428734	-0.001269628	-0.023141924	-0.06178014	0.03288786	-0.09808639	0.10199249	-0.012152563	0.032507166
-0.19198082	-0.15649477	-0.24656804	-0.205294	0.22365579	-0.08856745	0.26005715	-0.15536061	-0.16284715	0.17839253	-0.18181446	0.26908088	0.2569096	-0.23910704	0.2047166	-0.22529256
-0.15931481	-0.14366674	-0.21781516	0.026839636	0.15314822	-0.076338656	0.18062168	-0.012273638	-0.20498252	0.25104314	-0.14439662	0.22579144	0.2292878	-0.20513621	0.19943719	-0.1931892
-1.2570006	-1.2431911	-0.97432417	0.5604123	1.1044545	-1.0528506	1.2712443	0.915815	-1.2431331	1.2138656	-1.1443386	1.283105	1.2565594	-1.2505736	1.1655041	-1.0677199
-0.84912676	-0.8180472	-0.76003325	0.24075773	0.7841811	-0.64460814	0.85943216	0.40840253	-0.70722234	0.80141723	-0.7819787	0.8355978	0.81940335	-0.8739629	0.7128202	-0.7434332
-0.06763276	-0.053136	-0.19044471	-0.08414308	0.094686374	0.023071965	0.021426078	-0.014498382	-0.018084042	0.021823937	-0.119865425	0.044005457	0.004728991	0.018672781	0.08546688	-0.051654603
0.20648712	0.21697198	0.06434271	-0.08647354	-0.1686422	0.19303155	-0.19011265	-0.099394016	0.05228005	-0.15090194	0.027891763	-0.17826271	-0.15999354	0.16144767	-0.13569273	0.082797475
-0.19149217	-0.11025426	-0.24098675	-0.039809387	0.16019027	-0.09111802	0.10615623	0.08017829	-0.16250382	0.09845149	-0.2549017	0.23892127	0.16885155	-0.13928342	0.17226923	-0.121821634
-0.10527769	-0.12162834	-0.18219239	0.108051136	0.11971218	-0.09544642	0.12566607	0.1859525	-0.13518596	0.12835953	-0.14358242	0.15725443	0.08879824	-0.14698678	0.15152273	-0.11626015
-0.050344154	-0.07471653	-0.13203925	-0.009642179	0.13063668	-0.022268744	0.051688544	0.11900314	-0.114259005	0.12923476	-0.15562622	0.11780221	0.08304289	-0.09414682	0.0921535	-0.082497396
-0.22344087	-0.23717874	-0.19534387	0.05768252	0.23357266	-0.11517844	0.1588249	0.14050825	-0.19717792	0.23442997	-0.17476742	0.24493946	0.23720597	-0.21845357	0.16840312	-0.21270594
0.0048270156	-0.02791559	-0.10510832	-0.062369753	0.04193613	-0.024182105	0.03339172	0.030385273	-0.040178258	0.042783823	-0.13679622	0.037377633	0.07320012	-0.04689813	0.048495974	-0.0844761
-0.14739148	-0.1731816	-0.20941953	0.037389774	0.17931676	-0.065683424	0.13459371	0.049449783	-0.18486646	0.18347791	-0.21502496	0.2127849	0.11627176	-0.13121024	0.15163633	-0.12794729
0.084319845	0.041812867	-0.0022194702	-0.12761366	-0.02055207	0.134933	-0.048257913	-0.16871557	0.04872356	-0.08340063	0.009674637	-0.030575987	-0.08692861	0.09522147	-0.069707066	0.017619845
0.1498602	0.15463457	-0.0062640132	-0.1548671	-0.046086937	0.1547207	-0.110716544	-0.14801215	0.1168028	-0.1364739	0.007479396	-0.0745693	-0.062893204	0.113993905	-0.12514411	0.036042985
-0.043960117	-0.0039039217	0.013311358	0.17628683	0.039033428	-0.016697265	-0.010536317	0.081505105	-0.0066042375	-0.00905039	-0.058210675	0.01905845	0.011565418	0.016521905	0.025470303	0.008083294
0.24396186	0.25405023	0.11084599	-0.16618037	-0.18094891	0.2659833	-0.2593758	-0.2516034	0.22507247	-0.26798	0.18488935	-0.24694629	-0.22242297	0.2145258	-0.1786016	0.16974017
-0.26384607	-0.20899434	-0.20890352	0.06129838	0.23443966	-0.10937118	0.24486706	0.18284298	-0.27618486	0.2262179	-0.25753674	0.23059346	0.20337817	-0.16086197	0.20705187	-0.26498893
-0.26987037	-0.19795452	-0.28057712	0.019208232	0.2601378	-0.16810907	0.20069529	0.102886386	-0.25359517	0.20449229	-0.29797673	0.22564915	0.19153398	-0.2708842	0.19997106	-0.20228559
-0.26989287	-0.30851123	-0.25522995	0.24725868	0.32686847	-0.23685366	0.23237273	0.35526437	-0.3394715	0.25209773	-0.25098273	0.30940443	0.28047037	-0.2214964	0.25916877	-0.31262195
-0.10604443	-0.09718648	-0.12896222	-0.09242932	0.13022979	-0.04244387	0.10338403	-0.017570015	-0.10757623	0.0825951	-0.16149537	0.07019316	0.04404235	-0.11866963	0.104505554	-0.120832585
-0.1086693	-0.07202357	-0.17898117	0.05976734	0.10823432	-0.090605095	0.087208115	0.12593906	-0.12803388	0.1541156	-0.13460664	0.1744747	0.14740041	-0.11636127	0.1446639	-0.09184806
0.066694394	0.09328034	-0.08413779	-0.17566046	-0.056437396	0.124216594	-0.06509112	-0.21566288	0.056456774	-0.050017796	-0.02857371	-0.035914905	-0.021171035	-0.011152621	-0.0653683	-0.0016600699
-0.10706353	-0.10192073	-0.07636375	0.04050793	0.07160557	-0.09111178	0.06203308	0.053490732	-0.07528675	0.06958944	-0.13779871	0.16255754	0.057078	-0.12387882	0.05676008	-0.09020947
0.38574812	0.3805298	0.25158718	-0.24490093	-0.332208	0.3078129	-0.38949224	-0.22807726	0.3792233	-0.36201322	0.25079906	-0.37201288	-0.35652137	0.4190909	-0.33108193	0.3383392
0.039416723	0.104919516	-0.042718757	-0.09970901	-0.030649599	0.1481457	-0.05703823	-0.09736945	0.0527042	-0.110081285	-0.034693375	-0.045465417	-0.105385445	0.056019012	-0.03884247	0.07921372
-0.5682871	-0.52273023	-0.5407987	0.13703807	0.45434996	-0.4303422	0.5615004	0.18090203	-0.49667415	0.5467507	-0.55230653	0.566334	0.5589859	-0.5842943	0.5431001	-0.5156498
-0.081429206	-0.08324751	-0.1764916	-0.012782404	0.07715237	-0.021979751	0.09087952	-0.03203171	-0.14314961	0.10890773	-0.091402054	0.09181487	0.13055252	-0.0660867	0.0699204	-0.08719255
-0.09207484	-0.10730205	-0.12906645	0.009538324	0.10054212	-0.047650084	0.0663787	0.050021823	-0.14064091	0.09537764	-0.17792363	0.09855308	0.09760701	-0.027262986	0.050657094	-0.08617412
0.010504134	0.033856533	-0.042149983	-0.0008203189	-0.004775038	-0.030185323	-0.09107898	0.039088424	0.027727181	-0.027699336	-0.015826132	0.014184388	-0.019597283	0.099165216	-0.06877363	0.046138413
0.26512873	0.29373807	0.053627264	-0.09217169	-0.1864998	0.20815516	-0.236475	-0.12271938	0.18396203	-0.2668087	0.17073569	-0.26132378	-0.26169756	0.3226091	-0.21525109	0.18386985
-0.07388386	-0.09968985	-0.1265363	-0.14095567	0.026721243	0.006193465	0.12321532	-0.10467945	-0.027804907	0.05774894	-0.042765316	0.07772758	0.04041619	-0.0725447	0.029010043	-0.049795996
-1.090307	-1.0519135	-0.9479643	0.49388048	0.9500549	-0.8439261	1.0685254	0.7100765	-1.030151	1.0660028	-1.0078386	1.127058	1.0674393	-1.0303743	0.9902776	-0.956898
0.21630374	0.26200983	0.15248765	-0.21356462	-0.24471526	0.17100494	-0.19934325	-0.2178584	0.17502323	-0.18406492	0.20294248	-0.18807247	-0.22182395	0.21840356	-0.14250927	0.16937268
-0.16754761	-0.19832441	-0.19689265	-0.04003664	0.16241232	-0.10195003	0.14545357	-0.018019134	-0.1259853	0.164436	-0.15821935	0.20036814	0.22831236	-0.16938215	0.22558618	-0.20560884
0.6782828	0.59921837	0.42810643	-0.31129184	-0.557195	0.51735264	-0.58727753	-0.39630345	0.51637405	-0.56123304	0.5324037	-0.65018433	-0.5830281	0.6563228	-0.5046694	0.54197687
-0.114178166	-0.18437597	-0.20355426	-0.0109588215	0.1683551	-0.09887418	0.106381446	0.046820525	-0.10884426	0.17583734	-0.16659282	0.20427608	0.109771565	-0.1699949	0.16703469	-0.13839188
-0.06912439	-0.06359649	-0.086007655	0.030562598	0.03850849	-0.043786235	0.09760076	0.1561051	-0.15545043	0.11912303	-0.08439044	0.053879682	0.1080164	-0.08721456	0.06954176	-0.12886308
0.15481134	0.14457166	0.12091556	-0.16985884	-0.1927988	0.22207192	-0.21372148	-0.20525545	0.16089463	-0.17670205	0.081484124	-0.10985045	-0.12546852	0.20576622	-0.19509192	0.17832504
-0.9177522	-0.8676496	-0.73317444	0.42581156	0.84019	-0.69122696	0.8689874	0.6902269	-0.8256112	0.90278924	-0.7772887	0.8634288	0.8511209	-0.8564418	0.79491204	-0.76994944
